# $1 = time [s]
# $2 = altitude [km]
# $3 = longitude [deg]
# $4 = latitude [deg]
# $5 = surface area [km^2]
# $6 = layer depth [km]
# $7 = number of particles [1]
# $8 = column density (implicit) [kg/m^2]
# $9 = volume mixing ratio (implicit) [ppv]
# $10 = volume mixing ratio (explicit) [ppv]

360806400.00 50 -22.25 -61.75 1461.42 100 0 0 0 nan
360806400.00 50 -22.25 -61.25 1485.1 100 0 0 0 nan
360806400.00 50 -22.25 -60.75 1508.67 100 0 0 0 nan
360806400.00 50 -22.25 -60.25 1532.12 100 0 0 0 nan
360806400.00 50 -22.25 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -22.25 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -22.25 -58.75 1601.77 100 0 0 0 nan
360806400.00 50 -22.25 -58.25 1624.74 100 0 0 0 nan
360806400.00 50 -22.25 -57.75 1647.59 100 0 0 0 nan
360806400.00 50 -22.25 -57.25 1670.32 100 0 0 0 nan
360806400.00 50 -22.25 -56.75 1692.91 100 0 0 0 nan
360806400.00 50 -22.25 -56.25 1715.38 100 0 0 0 nan
360806400.00 50 -22.25 -55.75 1737.72 100 0 0 0 nan
360806400.00 50 -22.25 -55.25 1759.93 100 0 0 0 nan
360806400.00 50 -22.25 -54.75 1782 100 0 0 0 nan
360806400.00 50 -22.25 -54.25 1803.93 100 0 0 0 nan
360806400.00 50 -22.25 -53.75 1825.73 100 0 0 0 nan
360806400.00 50 -22.25 -53.25 1847.39 100 0 0 0 nan
360806400.00 50 -22.25 -52.75 1868.91 100 0 0 0 nan
360806400.00 50 -22.25 -52.25 1890.29 100 0 0 0 nan
360806400.00 50 -22.25 -51.75 1911.52 100 0 0 0 nan
360806400.00 50 -22.25 -51.25 1932.61 100 0 0 0 nan
360806400.00 50 -22.25 -50.75 1953.54 100 0 0 0 nan
360806400.00 50 -22.25 -50.25 1974.34 100 0 0 0 nan
360806400.00 50 -22.25 -49.75 1994.98 100 0 0 0 nan
360806400.00 50 -22.25 -49.25 2015.46 100 0 0 0 nan
360806400.00 50 -22.25 -48.75 2035.8 100 0 0 0 nan
360806400.00 50 -22.25 -48.25 2055.98 100 0 0 0 nan
360806400.00 50 -22.25 -47.75 2076 100 0 0 0 nan
360806400.00 50 -22.25 -47.25 2095.87 100 0 0 0 nan
360806400.00 50 -22.25 -46.75 2115.58 100 0 0 0 nan
360806400.00 50 -22.25 -46.25 2135.12 100 0 0 0 nan
360806400.00 50 -22.25 -45.75 2154.5 100 0 0 0 nan
360806400.00 50 -22.25 -45.25 2173.72 100 0 0 0 nan
360806400.00 50 -22.25 -44.75 2192.77 100 0 0 0 nan
360806400.00 50 -22.25 -44.25 2211.66 100 0 0 0 nan
360806400.00 50 -22.25 -43.75 2230.38 100 0 0 0 nan
360806400.00 50 -22.25 -43.25 2248.92 100 0 0 0 nan
360806400.00 50 -22.25 -42.75 2267.3 100 0 0 0 nan
360806400.00 50 -22.25 -42.25 2285.5 100 0 0 0 nan
360806400.00 50 -22.25 -41.75 2303.53 100 0 0 0 nan
360806400.00 50 -22.25 -41.25 2321.39 100 0 0 0 nan
360806400.00 50 -22.25 -40.75 2339.06 100 0 0 0 nan
360806400.00 50 -22.25 -40.25 2356.56 100 0 0 0 nan
360806400.00 50 -22.25 -39.75 2373.88 100 0 0 0 nan
360806400.00 50 -22.25 -39.25 2391.02 100 0 0 0 nan
360806400.00 50 -22.25 -38.75 2407.98 100 0 0 0 nan
360806400.00 50 -22.25 -38.25 2424.75 100 0 0 0 nan
360806400.00 50 -22.25 -37.75 2441.34 100 0 0 0 nan
360806400.00 50 -22.25 -37.25 2457.74 100 0 0 0 nan
360806400.00 50 -22.25 -36.75 2473.96 100 0 0 0 nan
360806400.00 50 -22.25 -36.25 2489.98 100 0 0 0 nan
360806400.00 50 -22.25 -35.75 2505.82 100 0 0 0 nan
360806400.00 50 -22.25 -35.25 2521.47 100 0 0 0 nan
360806400.00 50 -22.25 -34.75 2536.92 100 0 0 0 nan
360806400.00 50 -22.25 -34.25 2552.18 100 0 0 0 nan
360806400.00 50 -22.25 -33.75 2567.25 100 0 0 0 nan
360806400.00 50 -22.25 -33.25 2582.12 100 0 0 0 nan
360806400.00 50 -22.25 -32.75 2596.8 100 0 0 0 nan
360806400.00 50 -22.25 -32.25 2611.27 100 0 0 0 nan
360806400.00 50 -22.25 -31.75 2625.55 100 0 0 0 nan
360806400.00 50 -22.25 -31.25 2639.63 100 0 0 0 nan
360806400.00 50 -22.25 -30.75 2653.51 100 0 0 0 nan
360806400.00 50 -22.25 -30.25 2667.18 100 0 0 0 nan
360806400.00 50 -22.25 -29.75 2680.66 100 0 0 0 nan
360806400.00 50 -22.25 -29.25 2693.92 100 0 0 0 nan
360806400.00 50 -22.25 -28.75 2706.99 100 0 0 0 nan
360806400.00 50 -22.25 -28.25 2719.84 100 0 0 0 nan
360806400.00 50 -22.25 -27.75 2732.49 100 0 0 0 nan
360806400.00 50 -22.25 -27.25 2744.93 100 0 0 0 nan
360806400.00 50 -22.25 -26.75 2757.17 100 0 0 0 nan
360806400.00 50 -22.25 -26.25 2769.19 100 0 0 0 nan
360806400.00 50 -22.25 -25.75 2781 100 0 0 0 nan
360806400.00 50 -22.25 -25.25 2792.6 100 0 0 0 nan
360806400.00 50 -22.25 -24.75 2803.99 100 0 0 0 nan
360806400.00 50 -22.25 -24.25 2815.16 100 0 0 0 nan
360806400.00 50 -22.25 -23.75 2826.12 100 0 0 0 nan
360806400.00 50 -22.25 -23.25 2836.87 100 0 0 0 nan
360806400.00 50 -22.25 -22.75 2847.39 100 0 0 0 nan
360806400.00 50 -22.25 -22.25 2857.7 100 0 0 0 nan
360806400.00 50 -22.25 -21.75 2867.8 100 0 0 0 nan
360806400.00 50 -22.25 -21.25 2877.67 100 0 0 0 nan
360806400.00 50 -22.25 -20.75 2887.33 100 0 0 0 nan
360806400.00 50 -22.25 -20.25 2896.77 100 0 0 0 nan
360806400.00 50 -22.25 -19.75 2905.98 100 0 0 0 nan
360806400.00 50 -22.25 -19.25 2914.97 100 0 0 0 nan
360806400.00 50 -22.25 -18.75 2923.75 100 0 0 0 nan
360806400.00 50 -22.25 -18.25 2932.3 100 0 0 0 nan
360806400.00 50 -22.25 -17.75 2940.62 100 0 0 0 nan
360806400.00 50 -22.25 -17.25 2948.73 100 0 0 0 nan
360806400.00 50 -22.25 -16.75 2956.6 100 0 0 0 nan
360806400.00 50 -22.25 -16.25 2964.26 100 0 0 0 nan
360806400.00 50 -22.25 -15.75 2971.68 100 0 0 0 nan
360806400.00 50 -22.25 -15.25 2978.88 100 0 0 0 nan

360806400.00 50 -21.75 -64.75 1317.08 100 0 0 0 nan
360806400.00 50 -21.75 -64.25 1341.4 100 0 0 0 nan
360806400.00 50 -21.75 -63.75 1365.61 100 0 0 0 nan
360806400.00 50 -21.75 -63.25 1389.73 100 0 0 0 nan
360806400.00 50 -21.75 -62.75 1413.73 100 0 0 0 nan
360806400.00 50 -21.75 -62.25 1437.63 100 0 0 0 nan
360806400.00 50 -21.75 -61.75 1461.42 100 0 0 0 nan
360806400.00 50 -21.75 -61.25 1485.1 100 0 0 0 nan
360806400.00 50 -21.75 -60.75 1508.67 100 0 0 0 nan
360806400.00 50 -21.75 -60.25 1532.12 100 0 0 0 nan
360806400.00 50 -21.75 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -21.75 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -21.75 -58.75 1601.77 100 0 0 0 nan
360806400.00 50 -21.75 -58.25 1624.74 100 0 0 0 nan
360806400.00 50 -21.75 -57.75 1647.59 100 0 0 0 nan
360806400.00 50 -21.75 -57.25 1670.32 100 0 0 0 nan
360806400.00 50 -21.75 -56.75 1692.91 100 0 0 0 nan
360806400.00 50 -21.75 -56.25 1715.38 100 0 0 0 nan
360806400.00 50 -21.75 -55.75 1737.72 100 0 0 0 nan
360806400.00 50 -21.75 -55.25 1759.93 100 0 0 0 nan
360806400.00 50 -21.75 -54.75 1782 100 0 0 0 nan
360806400.00 50 -21.75 -54.25 1803.93 100 0 0 0 nan
360806400.00 50 -21.75 -53.75 1825.73 100 0 0 0 nan
360806400.00 50 -21.75 -53.25 1847.39 100 0 0 0 nan
360806400.00 50 -21.75 -52.75 1868.91 100 0 0 0 nan
360806400.00 50 -21.75 -52.25 1890.29 100 0 0 0 nan
360806400.00 50 -21.75 -51.75 1911.52 100 0 0 0 nan
360806400.00 50 -21.75 -51.25 1932.61 100 0 0 0 nan
360806400.00 50 -21.75 -50.75 1953.54 100 0 0 0 nan
360806400.00 50 -21.75 -50.25 1974.34 100 0 0 0 nan
360806400.00 50 -21.75 -49.75 1994.98 100 0 0 0 nan
360806400.00 50 -21.75 -49.25 2015.46 100 0 0 0 nan
360806400.00 50 -21.75 -48.75 2035.8 100 0 0 0 nan
360806400.00 50 -21.75 -48.25 2055.98 100 0 0 0 nan
360806400.00 50 -21.75 -47.75 2076 100 0 0 0 nan
360806400.00 50 -21.75 -47.25 2095.87 100 0 0 0 nan
360806400.00 50 -21.75 -46.75 2115.58 100 0 0 0 nan
360806400.00 50 -21.75 -46.25 2135.12 100 0 0 0 nan
360806400.00 50 -21.75 -45.75 2154.5 100 0 0 0 nan
360806400.00 50 -21.75 -45.25 2173.72 100 0 0 0 nan
360806400.00 50 -21.75 -44.75 2192.77 100 0 0 0 nan
360806400.00 50 -21.75 -44.25 2211.66 100 0 0 0 nan
360806400.00 50 -21.75 -43.75 2230.38 100 0 0 0 nan
360806400.00 50 -21.75 -43.25 2248.92 100 0 0 0 nan
360806400.00 50 -21.75 -42.75 2267.3 100 0 0 0 nan
360806400.00 50 -21.75 -42.25 2285.5 100 0 0 0 nan
360806400.00 50 -21.75 -41.75 2303.53 100 0 0 0 nan
360806400.00 50 -21.75 -41.25 2321.39 100 0 0 0 nan
360806400.00 50 -21.75 -40.75 2339.06 100 0 0 0 nan
360806400.00 50 -21.75 -40.25 2356.56 100 0 0 0 nan
360806400.00 50 -21.75 -39.75 2373.88 100 0 0 0 nan
360806400.00 50 -21.75 -39.25 2391.02 100 0 0 0 nan
360806400.00 50 -21.75 -38.75 2407.98 100 0 0 0 nan
360806400.00 50 -21.75 -38.25 2424.75 100 0 0 0 nan
360806400.00 50 -21.75 -37.75 2441.34 100 0 0 0 nan
360806400.00 50 -21.75 -37.25 2457.74 100 0 0 0 nan
360806400.00 50 -21.75 -36.75 2473.96 100 0 0 0 nan
360806400.00 50 -21.75 -36.25 2489.98 100 0 0 0 nan
360806400.00 50 -21.75 -35.75 2505.82 100 0 0 0 nan
360806400.00 50 -21.75 -35.25 2521.47 100 0 0 0 nan
360806400.00 50 -21.75 -34.75 2536.92 100 0 0 0 nan
360806400.00 50 -21.75 -34.25 2552.18 100 0 0 0 nan
360806400.00 50 -21.75 -33.75 2567.25 100 0 0 0 nan
360806400.00 50 -21.75 -33.25 2582.12 100 0 0 0 nan
360806400.00 50 -21.75 -32.75 2596.8 100 0 0 0 nan
360806400.00 50 -21.75 -32.25 2611.27 100 0 0 0 nan
360806400.00 50 -21.75 -31.75 2625.55 100 0 0 0 nan
360806400.00 50 -21.75 -31.25 2639.63 100 0 0 0 nan
360806400.00 50 -21.75 -30.75 2653.51 100 0 0 0 nan
360806400.00 50 -21.75 -30.25 2667.18 100 0 0 0 nan
360806400.00 50 -21.75 -29.75 2680.66 100 0 0 0 nan
360806400.00 50 -21.75 -29.25 2693.92 100 0 0 0 nan
360806400.00 50 -21.75 -28.75 2706.99 100 0 0 0 nan
360806400.00 50 -21.75 -28.25 2719.84 100 0 0 0 nan
360806400.00 50 -21.75 -27.75 2732.49 100 0 0 0 nan
360806400.00 50 -21.75 -27.25 2744.93 100 0 0 0 nan
360806400.00 50 -21.75 -26.75 2757.17 100 0 0 0 nan
360806400.00 50 -21.75 -26.25 2769.19 100 0 0 0 nan
360806400.00 50 -21.75 -25.75 2781 100 0 0 0 nan
360806400.00 50 -21.75 -25.25 2792.6 100 0 0 0 nan
360806400.00 50 -21.75 -24.75 2803.99 100 0 0 0 nan
360806400.00 50 -21.75 -24.25 2815.16 100 0 0 0 nan
360806400.00 50 -21.75 -23.75 2826.12 100 0 0 0 nan
360806400.00 50 -21.75 -23.25 2836.87 100 0 0 0 nan
360806400.00 50 -21.75 -22.75 2847.39 100 0 0 0 nan
360806400.00 50 -21.75 -22.25 2857.7 100 0 0 0 nan
360806400.00 50 -21.75 -21.75 2867.8 100 0 0 0 nan
360806400.00 50 -21.75 -21.25 2877.67 100 0 0 0 nan
360806400.00 50 -21.75 -20.75 2887.33 100 0 0 0 nan
360806400.00 50 -21.75 -20.25 2896.77 100 0 0 0 nan
360806400.00 50 -21.75 -19.75 2905.98 100 0 0 0 nan
360806400.00 50 -21.75 -19.25 2914.97 100 0 0 0 nan
360806400.00 50 -21.75 -18.75 2923.75 100 0 0 0 nan
360806400.00 50 -21.75 -18.25 2932.3 100 0 0 0 nan
360806400.00 50 -21.75 -17.75 2940.62 100 0 0 0 nan
360806400.00 50 -21.75 -17.25 2948.73 100 0 0 0 nan
360806400.00 50 -21.75 -16.75 2956.6 100 0 0 0 nan
360806400.00 50 -21.75 -16.25 2964.26 100 0 0 0 nan
360806400.00 50 -21.75 -15.75 2971.68 100 0 0 0 nan
360806400.00 50 -21.75 -15.25 2978.88 100 0 0 0 nan

360806400.00 50 -21.25 -64.75 1317.08 100 0 0 0 nan
360806400.00 50 -21.25 -64.25 1341.4 100 0 0 0 nan
360806400.00 50 -21.25 -63.75 1365.61 100 0 0 0 nan
360806400.00 50 -21.25 -63.25 1389.73 100 0 0 0 nan
360806400.00 50 -21.25 -62.75 1413.73 100 0 0 0 nan
360806400.00 50 -21.25 -62.25 1437.63 100 0 0 0 nan
360806400.00 50 -21.25 -61.75 1461.42 100 0 0 0 nan
360806400.00 50 -21.25 -61.25 1485.1 100 0 0 0 nan
360806400.00 50 -21.25 -60.75 1508.67 100 0 0 0 nan
360806400.00 50 -21.25 -60.25 1532.12 100 0 0 0 nan
360806400.00 50 -21.25 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -21.25 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -21.25 -58.75 1601.77 100 0 0 0 nan
360806400.00 50 -21.25 -58.25 1624.74 100 0 0 0 nan
360806400.00 50 -21.25 -57.75 1647.59 100 0 0 0 nan
360806400.00 50 -21.25 -57.25 1670.32 100 0 0 0 nan
360806400.00 50 -21.25 -56.75 1692.91 100 0 0 0 nan
360806400.00 50 -21.25 -56.25 1715.38 100 0 0 0 nan
360806400.00 50 -21.25 -55.75 1737.72 100 0 0 0 nan
360806400.00 50 -21.25 -55.25 1759.93 100 0 0 0 nan
360806400.00 50 -21.25 -54.75 1782 100 0 0 0 nan
360806400.00 50 -21.25 -54.25 1803.93 100 0 0 0 nan
360806400.00 50 -21.25 -53.75 1825.73 100 0 0 0 nan
360806400.00 50 -21.25 -53.25 1847.39 100 0 0 0 nan
360806400.00 50 -21.25 -52.75 1868.91 100 0 0 0 nan
360806400.00 50 -21.25 -52.25 1890.29 100 0 0 0 nan
360806400.00 50 -21.25 -51.75 1911.52 100 0 0 0 nan
360806400.00 50 -21.25 -51.25 1932.61 100 0 0 0 nan
360806400.00 50 -21.25 -50.75 1953.54 100 0 0 0 nan
360806400.00 50 -21.25 -50.25 1974.34 100 0 0 0 nan
360806400.00 50 -21.25 -49.75 1994.98 100 0 0 0 nan
360806400.00 50 -21.25 -49.25 2015.46 100 0 0 0 nan
360806400.00 50 -21.25 -48.75 2035.8 100 0 0 0 nan
360806400.00 50 -21.25 -48.25 2055.98 100 0 0 0 nan
360806400.00 50 -21.25 -47.75 2076 100 0 0 0 nan
360806400.00 50 -21.25 -47.25 2095.87 100 0 0 0 nan
360806400.00 50 -21.25 -46.75 2115.58 100 0 0 0 nan
360806400.00 50 -21.25 -46.25 2135.12 100 0 0 0 nan
360806400.00 50 -21.25 -45.75 2154.5 100 0 0 0 nan
360806400.00 50 -21.25 -45.25 2173.72 100 0 0 0 nan
360806400.00 50 -21.25 -44.75 2192.77 100 0 0 0 nan
360806400.00 50 -21.25 -44.25 2211.66 100 0 0 0 nan
360806400.00 50 -21.25 -43.75 2230.38 100 0 0 0 nan
360806400.00 50 -21.25 -43.25 2248.92 100 0 0 0 nan
360806400.00 50 -21.25 -42.75 2267.3 100 0 0 0 nan
360806400.00 50 -21.25 -42.25 2285.5 100 0 0 0 nan
360806400.00 50 -21.25 -41.75 2303.53 100 0 0 0 nan
360806400.00 50 -21.25 -41.25 2321.39 100 0 0 0 nan
360806400.00 50 -21.25 -40.75 2339.06 100 0 0 0 nan
360806400.00 50 -21.25 -40.25 2356.56 100 0 0 0 nan
360806400.00 50 -21.25 -39.75 2373.88 100 0 0 0 nan
360806400.00 50 -21.25 -39.25 2391.02 100 0 0 0 nan
360806400.00 50 -21.25 -38.75 2407.98 100 0 0 0 nan
360806400.00 50 -21.25 -38.25 2424.75 100 0 0 0 nan
360806400.00 50 -21.25 -37.75 2441.34 100 0 0 0 nan
360806400.00 50 -21.25 -37.25 2457.74 100 0 0 0 nan
360806400.00 50 -21.25 -36.75 2473.96 100 0 0 0 nan
360806400.00 50 -21.25 -36.25 2489.98 100 0 0 0 nan
360806400.00 50 -21.25 -35.75 2505.82 100 0 0 0 nan
360806400.00 50 -21.25 -35.25 2521.47 100 0 0 0 nan
360806400.00 50 -21.25 -34.75 2536.92 100 0 0 0 nan
360806400.00 50 -21.25 -34.25 2552.18 100 0 0 0 nan
360806400.00 50 -21.25 -33.75 2567.25 100 0 0 0 nan
360806400.00 50 -21.25 -33.25 2582.12 100 0 0 0 nan
360806400.00 50 -21.25 -32.75 2596.8 100 0 0 0 nan
360806400.00 50 -21.25 -32.25 2611.27 100 0 0 0 nan
360806400.00 50 -21.25 -31.75 2625.55 100 0 0 0 nan
360806400.00 50 -21.25 -31.25 2639.63 100 0 0 0 nan
360806400.00 50 -21.25 -30.75 2653.51 100 0 0 0 nan
360806400.00 50 -21.25 -30.25 2667.18 100 0 0 0 nan
360806400.00 50 -21.25 -29.75 2680.66 100 0 0 0 nan
360806400.00 50 -21.25 -29.25 2693.92 100 0 0 0 nan
360806400.00 50 -21.25 -28.75 2706.99 100 0 0 0 nan
360806400.00 50 -21.25 -28.25 2719.84 100 0 0 0 nan
360806400.00 50 -21.25 -27.75 2732.49 100 0 0 0 nan
360806400.00 50 -21.25 -27.25 2744.93 100 0 0 0 nan
360806400.00 50 -21.25 -26.75 2757.17 100 0 0 0 nan
360806400.00 50 -21.25 -26.25 2769.19 100 0 0 0 nan
360806400.00 50 -21.25 -25.75 2781 100 0 0 0 nan
360806400.00 50 -21.25 -25.25 2792.6 100 0 0 0 nan
360806400.00 50 -21.25 -24.75 2803.99 100 0 0 0 nan
360806400.00 50 -21.25 -24.25 2815.16 100 0 0 0 nan
360806400.00 50 -21.25 -23.75 2826.12 100 0 0 0 nan
360806400.00 50 -21.25 -23.25 2836.87 100 0 0 0 nan
360806400.00 50 -21.25 -22.75 2847.39 100 0 0 0 nan
360806400.00 50 -21.25 -22.25 2857.7 100 0 0 0 nan
360806400.00 50 -21.25 -21.75 2867.8 100 0 0 0 nan
360806400.00 50 -21.25 -21.25 2877.67 100 0 0 0 nan
360806400.00 50 -21.25 -20.75 2887.33 100 0 0 0 nan
360806400.00 50 -21.25 -20.25 2896.77 100 0 0 0 nan
360806400.00 50 -21.25 -19.75 2905.98 100 0 0 0 nan
360806400.00 50 -21.25 -19.25 2914.97 100 0 0 0 nan
360806400.00 50 -21.25 -18.75 2923.75 100 0 0 0 nan
360806400.00 50 -21.25 -18.25 2932.3 100 0 0 0 nan
360806400.00 50 -21.25 -17.75 2940.62 100 0 0 0 nan
360806400.00 50 -21.25 -17.25 2948.73 100 0 0 0 nan
360806400.00 50 -21.25 -16.75 2956.6 100 0 0 0 nan
360806400.00 50 -21.25 -16.25 2964.26 100 0 0 0 nan
360806400.00 50 -21.25 -15.75 2971.68 100 0 0 0 nan
360806400.00 50 -21.25 -15.25 2978.88 100 0 0 0 nan

360806400.00 50 -20.75 -64.75 1317.08 100 0 0 0 nan
360806400.00 50 -20.75 -64.25 1341.4 100 0 0 0 nan
360806400.00 50 -20.75 -63.75 1365.61 100 0 0 0 nan
360806400.00 50 -20.75 -63.25 1389.73 100 0 0 0 nan
360806400.00 50 -20.75 -62.75 1413.73 100 0 0 0 nan
360806400.00 50 -20.75 -62.25 1437.63 100 0 0 0 nan
360806400.00 50 -20.75 -61.75 1461.42 100 0 0 0 nan
360806400.00 50 -20.75 -61.25 1485.1 100 0 0 0 nan
360806400.00 50 -20.75 -60.75 1508.67 100 0 0 0 nan
360806400.00 50 -20.75 -60.25 1532.12 100 0 0 0 nan
360806400.00 50 -20.75 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -20.75 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -20.75 -58.75 1601.77 100 0 0 0 nan
360806400.00 50 -20.75 -58.25 1624.74 100 0 0 0 nan
360806400.00 50 -20.75 -57.75 1647.59 100 0 0 0 nan
360806400.00 50 -20.75 -57.25 1670.32 100 0 0 0 nan
360806400.00 50 -20.75 -56.75 1692.91 100 0 0 0 nan
360806400.00 50 -20.75 -56.25 1715.38 100 0 0 0 nan
360806400.00 50 -20.75 -55.75 1737.72 100 0 0 0 nan
360806400.00 50 -20.75 -55.25 1759.93 100 0 0 0 nan
360806400.00 50 -20.75 -54.75 1782 100 0 0 0 nan
360806400.00 50 -20.75 -54.25 1803.93 100 0 0 0 nan
360806400.00 50 -20.75 -53.75 1825.73 100 0 0 0 nan
360806400.00 50 -20.75 -53.25 1847.39 100 0 0 0 nan
360806400.00 50 -20.75 -52.75 1868.91 100 0 0 0 nan
360806400.00 50 -20.75 -52.25 1890.29 100 0 0 0 nan
360806400.00 50 -20.75 -51.75 1911.52 100 0 0 0 nan
360806400.00 50 -20.75 -51.25 1932.61 100 0 0 0 nan
360806400.00 50 -20.75 -50.75 1953.54 100 0 0 0 nan
360806400.00 50 -20.75 -50.25 1974.34 100 0 0 0 nan
360806400.00 50 -20.75 -49.75 1994.98 100 0 0 0 nan
360806400.00 50 -20.75 -49.25 2015.46 100 0 0 0 nan
360806400.00 50 -20.75 -48.75 2035.8 100 0 0 0 nan
360806400.00 50 -20.75 -48.25 2055.98 100 0 0 0 nan
360806400.00 50 -20.75 -47.75 2076 100 0 0 0 nan
360806400.00 50 -20.75 -47.25 2095.87 100 0 0 0 nan
360806400.00 50 -20.75 -46.75 2115.58 100 0 0 0 nan
360806400.00 50 -20.75 -46.25 2135.12 100 0 0 0 nan
360806400.00 50 -20.75 -45.75 2154.5 100 0 0 0 nan
360806400.00 50 -20.75 -45.25 2173.72 100 0 0 0 nan
360806400.00 50 -20.75 -44.75 2192.77 100 0 0 0 nan
360806400.00 50 -20.75 -44.25 2211.66 100 0 0 0 nan
360806400.00 50 -20.75 -43.75 2230.38 100 0 0 0 nan
360806400.00 50 -20.75 -43.25 2248.92 100 0 0 0 nan
360806400.00 50 -20.75 -42.75 2267.3 100 0 0 0 nan
360806400.00 50 -20.75 -42.25 2285.5 100 0 0 0 nan
360806400.00 50 -20.75 -41.75 2303.53 100 0 0 0 nan
360806400.00 50 -20.75 -41.25 2321.39 100 0 0 0 nan
360806400.00 50 -20.75 -40.75 2339.06 100 0 0 0 nan
360806400.00 50 -20.75 -40.25 2356.56 100 0 0 0 nan
360806400.00 50 -20.75 -39.75 2373.88 100 0 0 0 nan
360806400.00 50 -20.75 -39.25 2391.02 100 0 0 0 nan
360806400.00 50 -20.75 -38.75 2407.98 100 0 0 0 nan
360806400.00 50 -20.75 -38.25 2424.75 100 0 0 0 nan
360806400.00 50 -20.75 -37.75 2441.34 100 0 0 0 nan
360806400.00 50 -20.75 -37.25 2457.74 100 0 0 0 nan
360806400.00 50 -20.75 -36.75 2473.96 100 0 0 0 nan
360806400.00 50 -20.75 -36.25 2489.98 100 0 0 0 nan
360806400.00 50 -20.75 -35.75 2505.82 100 0 0 0 nan
360806400.00 50 -20.75 -35.25 2521.47 100 0 0 0 nan
360806400.00 50 -20.75 -34.75 2536.92 100 0 0 0 nan
360806400.00 50 -20.75 -34.25 2552.18 100 0 0 0 nan
360806400.00 50 -20.75 -33.75 2567.25 100 0 0 0 nan
360806400.00 50 -20.75 -33.25 2582.12 100 0 0 0 nan
360806400.00 50 -20.75 -32.75 2596.8 100 0 0 0 nan
360806400.00 50 -20.75 -32.25 2611.27 100 0 0 0 nan
360806400.00 50 -20.75 -31.75 2625.55 100 0 0 0 nan
360806400.00 50 -20.75 -31.25 2639.63 100 0 0 0 nan
360806400.00 50 -20.75 -30.75 2653.51 100 0 0 0 nan
360806400.00 50 -20.75 -30.25 2667.18 100 0 0 0 nan
360806400.00 50 -20.75 -29.75 2680.66 100 0 0 0 nan
360806400.00 50 -20.75 -29.25 2693.92 100 0 0 0 nan
360806400.00 50 -20.75 -28.75 2706.99 100 0 0 0 nan
360806400.00 50 -20.75 -28.25 2719.84 100 0 0 0 nan
360806400.00 50 -20.75 -27.75 2732.49 100 0 0 0 nan
360806400.00 50 -20.75 -27.25 2744.93 100 0 0 0 nan
360806400.00 50 -20.75 -26.75 2757.17 100 0 0 0 nan
360806400.00 50 -20.75 -26.25 2769.19 100 0 0 0 nan
360806400.00 50 -20.75 -25.75 2781 100 0 0 0 nan
360806400.00 50 -20.75 -25.25 2792.6 100 0 0 0 nan
360806400.00 50 -20.75 -24.75 2803.99 100 0 0 0 nan
360806400.00 50 -20.75 -24.25 2815.16 100 0 0 0 nan
360806400.00 50 -20.75 -23.75 2826.12 100 0 0 0 nan
360806400.00 50 -20.75 -23.25 2836.87 100 0 0 0 nan
360806400.00 50 -20.75 -22.75 2847.39 100 0 0 0 nan
360806400.00 50 -20.75 -22.25 2857.7 100 0 0 0 nan
360806400.00 50 -20.75 -21.75 2867.8 100 0 0 0 nan
360806400.00 50 -20.75 -21.25 2877.67 100 0 0 0 nan
360806400.00 50 -20.75 -20.75 2887.33 100 0 0 0 nan
360806400.00 50 -20.75 -20.25 2896.77 100 0 0 0 nan
360806400.00 50 -20.75 -19.75 2905.98 100 0 0 0 nan
360806400.00 50 -20.75 -19.25 2914.97 100 0 0 0 nan
360806400.00 50 -20.75 -18.75 2923.75 100 0 0 0 nan
360806400.00 50 -20.75 -18.25 2932.3 100 0 0 0 nan
360806400.00 50 -20.75 -17.75 2940.62 100 0 0 0 nan
360806400.00 50 -20.75 -17.25 2948.73 100 0 0 0 nan
360806400.00 50 -20.75 -16.75 2956.6 100 0 0 0 nan
360806400.00 50 -20.75 -16.25 2964.26 100 0 0 0 nan
360806400.00 50 -20.75 -15.75 2971.68 100 0 0 0 nan
360806400.00 50 -20.75 -15.25 2978.88 100 0 0 0 nan

360806400.00 50 -20.25 -64.75 1317.08 100 0 0 0 nan
360806400.00 50 -20.25 -64.25 1341.4 100 0 0 0 nan
360806400.00 50 -20.25 -63.75 1365.61 100 0 0 0 nan
360806400.00 50 -20.25 -63.25 1389.73 100 0 0 0 nan
360806400.00 50 -20.25 -62.75 1413.73 100 0 0 0 nan
360806400.00 50 -20.25 -62.25 1437.63 100 0 0 0 nan
360806400.00 50 -20.25 -61.75 1461.42 100 0 0 0 nan
360806400.00 50 -20.25 -61.25 1485.1 100 0 0 0 nan
360806400.00 50 -20.25 -60.75 1508.67 100 0 0 0 nan
360806400.00 50 -20.25 -60.25 1532.12 100 0 0 0 nan
360806400.00 50 -20.25 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -20.25 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -20.25 -58.75 1601.77 100 0 0 0 nan
